Date,Time,User1,User2,Message,SubLabel,CBLabel
28.7.2019,18:32:01,132,46,FUCK YOU YOU RED SCUMBAG FUCK YOU YOU RED SCUMBAG-WIKIPEDIA SUCKS,9,0
31.7.2019,7:43:18,132,46,yeah? while you're at it; could be so kind as to suck my dick too?,9,0
2.8.2019,24:18:23,132,46, FUCK YOU I WON'T DO WHAT YOU TELL ME!-ANON,9,0
3.8.2019,19:25:32,132,46, just what the fuck do you think you are doing; unblock 195.93.21.74. i have done shit all wrong and i need to ask a question at the reference desk; fucking slag.,9,0
6.8.2019,10:07:40,132,46,FUCK YOU ME ETITIS ?  � ? 04:12 ,9,0
7.8.2019,10:01:20,132,46,I will call you a wuss; and you'll go cryin' to mama! Wuss! WAHHHHHHHHHHHHH! ,9,0
22.7.2019,17:04:11,17,64,my claim to fame is as the first to respond to your call for beautification. Anyway; do you like how it looks now? Dude; it rocks. I was stunned when I saw it this morning. ,10,0
22.7.2019,20:59:04,17,64,Politics section edit I removed the very last sentence from the Politics section In 2003;U.S. invaded Iraq and found approx. 3436 tonnes of weapons. It not only seemed out of place as the previous sentences were talking about the transitional government; but seems to be rather misleading especially in lieu of all the controversy of the invasion of Iraq under the accusation that they had and were developing weapons of mass destruction. Is it any surprise that any country has a large tonnage of weapons considering nearly all nations possess armies? Imagine if the tonnage of all conventional weapons of the United States were calculated alone. Obviously such a statement as the one above seems to have an alterior motive. To date Aug 2005 no weapons or evidence of development of WMD's have been found in Iraq. ,10,0
22.7.2019,19:37:39,17,64,Hi; I deleted the reference to American Beauty; because I cannot for the live of me think how that film deals with petty bourgeoisie in any overt/recognisable way. If you can prove how; feel free to put it back in. Cheers; Lawson,10,0
23.7.2019,8:39:09,17,64,It is indicated as being the first document of the later developing land named Poland. This is quite a comment. All names are fictitious? It deserves at least some backing. ,10,0
23.7.2019,18:50:03,17,64,Yep; you're right. I was for some reason under the impession that Labor Party of America was the official name; but it's clearly not. Incidentally; the Socialist Party USA is one of the successor organizations to the Socialist Party of America; which eventually wound up in a three way split; with none of the factions sticking to the original name. ,10,0
27.7.2019,22:25:58,17,64,I'd like the concepts of microevolution and macroevolution better related to the debate over evolution. Moreover; I think they are best used as terms that define the debate; rather than concepts in themselves to be disputed. The theory of evolution; if it is indeed scientifically sound and almost no one here doubts that; should be able to stand on its own merits without you all feeling you must defend it at every point. The various articles which present alternatives to evolution; however outlandish or zany they seem to you scienntists; require merely a link or two each to the accepted science. Ed Poor ,10,0
27.7.2019,19:27:52,17,64,Childish vandalism is no better. ,10,0
28.7.2019,24:01:21,17,64,Proposed move Is the proposal to move the page to Reactionsim still current. If so; where can you vote on this. I can't find it on WikipediaRequested moves. ,10,0
28.7.2019,2:46:23,17,64,Isle of Mann The Isle of Mann isn't a country It is a dependancy of the British Crownnot the UK 8/19/05 722 PM EST,10,0
28.7.2019,25:22:33,17,64,Looks good; but the roll/unroll button doesn't work; partly because of bad Mozilla rendering see ; partly because of my lousy JavaScript If you know how to fix it; go ahead! ,10,0
31.7.2019,19:25:45,17,64,Hello; IByte; how are you? Yes; I left the C syntax out of the merge of Disjunctive because there was no place to put it; and it does not seem logical to include it. Imagine a page about horses with a single line at the bottom that says; oh; by the way; Germans say Pferd. The fact is covered in C syntax; where I believe it belongs. Cheers! ,10,0
31.7.2019,13:51:49,17,64,So... your message is that if we don't leave terrorism undefined; that you will get us in trouble? That might have worked in third grade; but here you'll have to present some sort of logical argument as to why you think the introductory definition of terrorism should remain undefined. ,10,0
31.7.2019,1:09:11,17,64,it's better for me to just check the records more directly. I don't see the need; but if anyone is actually skeptical of this; I can check.,10,0
2.8.2019,19:54:35,17,64,Likewise. However; I don't think a redirect is needed. The name is currently so long; who is likely to type all that in to get redirected? Maybe let it include hideouts and hideaways? This could include not just comic book type hideouts; but also fictional hideaways from classic literature and such. *,10,0
2.8.2019,11:13:04,17,64,I am not merkey; I am his attorney; and I will edit all I please.,10,0
2.8.2019,17:36:56,17,64,I've had a look at Albatross I put the pics in the position you found them and I think we have an unimprovement if such a word exists. I had them in a column on the right; you have them on either side of the page with a narrowish gutter of text down the middle. It looks odd on my 1024 by 768 screen and would surely be a very narrow gutter on the 800 by 600 resolution that some people use. I can't test 800 by 600 because the resolution change would leave all my desktop icons piled up in one corner when I return to 1024 by 768 and it's a pain restoring them all back to position. I won't revert because they're not my pics so I don't have any strong feelings. I'll leave the decision to you; Jim. ,10,0
3.8.2019,25:40:45,17,64,If you can find any references to support the claim that there are actually vampire hunters who attempt to hunt and kill members of the vampire subculture; feel free to add that section back in. I couldn't find anything to support it; and the claim that any vampire is capable of killing any human with little effort is contradicted by the majority of sites on the subject. I fail to see how one edit over two months ago is continued butchering,10,0
4.8.2019,11:53:23,17,64,Pleas look talk voltage source. I dont think this para warranted deletion. What is the problem with using aresistive dropper as a voltage source. It wa used all the time in ol TVs to generate variuos rails. Again; is this article about voltage sources or Ideal Volatge sources ,10,0
4.8.2019,8:10:38,17,64,Of course. Check this one out; ,10,0
5.8.2019,17:57:56,17,64,Is it scientific to attribute an event A; to cause B; where cause B was deliberate designed; with some sort of intelligent intent? Don't answer the questions beyond that Well; the problem with not answering beyond that is that your example is completely rigged. ,10,0
5.8.2019,20:15:10,17,64,A lot of what I write is derived from that article. The basis of the equivalence principle is Einstein's 1907 vision that gravitational interaction is mediated by changing the rate of time; by curving space time geometry. ,10,0
6.8.2019,22:32:19,17,64,I apologize for all my antics. When the block is finished I won't vandalize any more. I am really shocked that I was able to change your passwords. That is a big fault in Wikipedia's security. Someone should look into that. Sorry for the personal attacks and vandalism. Keep up the good work admins. I can't believe how fast you reacted to vandalism. ,10,0
7.8.2019,5:54:15,17,64,Kennan A references section has been added in addition to the notes. ,10,0
8.8.2019,15:59:28,17,64,Incan writing? Did the Incas have any writing method apart from the k'ipu? This website; http//www.anomalies unlimited.com/Inca_Writing.html; alleges so. Do their claims have any merit?,10,0
8.8.2019,13:04:08,17,64,Block I don't show a block on this IP; was there another IP or a username you were referencing? ,10,0
9.8.2019,11:04:23,17,64,Sounds plausible to me; but what we really need to do is find some sources WPCITE. If you have any good ones; plug 'em in! ,10,0
9.8.2019,12:02:03,17,64,The aliases for the members of the Cobra Unit are not aliases. The ones here are just other names. Aliases are other known names/identities a character is known to go by. Not a description of the person. Changed. ,10,0
11.8.2019,1:54:29,17,64,Thanks for experimenting with Wikipedia. Your test worked; and has now been reverted or removed. Please use Wikipedia:Sandbox for any other tests you want to do; since testing in articles will be reverted quickly. Please see the welcome page if you would like to learn more about contributing to our encyclopedia. Thanks.  ε ,10,0
12.8.2019,11:44:55,17,64,Thou art welcome anyway; Jason beware of whales; though! ,10,0
13.8.2019,9:53:23,17,64,Yes; I like the suggestion also. It looks pretty good; and by leading into the next sentence about the bering strait crossing; it conforms to the rest of the article since later on we get more details on the prehistoric migrators. I'll just edit Yee's suggestion in. ,10,0
13.8.2019,2:18:35,17,64,To Do 1 Creationism theology needs punctuation correction. Move all sentence ending punctuation inside quotation marks.,10,0
13.8.2019,4:35:33,17,64,OK Zereshk; thank you very much for suggesting that we should read the Aria entry of Iranics. I paste your own EXACT link here look up Ariaplease everybody; read his own link. Look up Aria and in there it clearly says ARIA; name of a region in the eastern part of the Persian Empire; several times confused with Ariane in the classic sources and it also explains more in two sub items about this confusion. ,10,0
13.8.2019,16:58:21,17,64,But I think this already shows that the claim that the name was never used at all prior to 2001 to be false. Maybe the extent of the use of the name as their official name could be disputed. But swallowing a BBC documentary's version of events uncritically is surely a mistake. Nonetheless; the article is too onesided if it omits this dispute; since it makes it appear as if it the BBC version is not challenged. 5 July 2005 14:31,10,0
13.8.2019,16:27:11,17,64,Prime Minister Blair is known in Britain as well as the United States for his personal closeness to US President Bush. ,10,0
15.8.2019,3:57:32,17,64,I don't know if she can be considered the longest serving PM of the 20th Century. Maybe she was in the UK; but the longest serving PM of the 20th century would have to be Robert Menzies of Australia; who was in from 1949 to 1966.,10,0
15.8.2019,1:33:59,17,64,I agree with you. I am a Chinese contributor to this site and I speak 3 Chinese vernaculars and 3 European languages and through some of the unreasonable Mandarinization imposed here; I feel how repressed non native Mandarin speakers are by those apparently native speakers. ,10,0
16.8.2019,9:20:11,17,64,This is Charley all over again back down to 944 mb; up to 125 mph and still intensifying...,10,0
16.8.2019,23:15:07,17,64,I have some plans; but some r not Hong Kong related. u loves biology? did u read James Watson's Double Helix? funny reading. ,10,0
18.8.2019,20:48:47,17,64,i would prefer an extremely short introduction to edit wars because we cannot reach consensus as to what belongs. In the case that we do not have agreement as to what belongs; a minimal introduction does reflect consensus.,10,0
18.8.2019,19:13:08,17,64,While Keggy the Keg was created by Dartmouth's humor magazine; he is in fact the mascot of Dartmouth College. Keggy was conceive partially out of the student body growing disgust by the ever increasing ineptitude of the current college administration and it�s over zealous attempts to ban and censor anything and everything that could possibly offend anyone. Keggy is by no means a �one time only joke.� He made his debut at the homecoming football game of �03 and since has attended almost every football game and most hockey games. Students all over campus can be seen sporting the attractive Keggy T shirts which depict the lovable fellow drinking from his own tap and have the words �Get Pumped;� and �Go Kegs� written on them. Further evidence of Keggy�s legitimacy can be seen by that fact that snow sculpture for the most recent Dartmouth Winter Carnival �05 was an enormous pirate ship which was christened Captain Keggys Carnival Cruiser� by the student assembly. ,10,0
18.8.2019,24:43:08,17,64,I didn't put it there Haab; it's actually quite pitiful. I don't know; sorry. ,10,0
19.8.2019,8:59:03,17,64,I was shocked and stunned. Just a few weeks ago it looked like this; lots of useful information; some of it unencyclopedic in presentation and way too many photographs with questionable licenses. Now on 2 October it was a travesty; vandalized beyond belief by people who apparently thought they were making it better. But nearly all information useful to gay people in Singapore had been removed. I have reverted it to this version * Intosi m Fixed currency conversion to US$ was a factor 10 too low In the course of doing so; I have taken the liberty of removing all photographs except the one that had survived to October 2; the parts about bars; saunas etc writing about which; especially on cruising venues; is an intriguing challenge!. ,10,0
20.8.2019,20:49:49,17,64,Oops. you're right. I did a search here & didn't check to see they were redirects. millennium is one of those words I have a blind spot for,10,0
21.8.2019,6:46:19,17,64,Thanks for asking me. I have replied at Talk,10,0
21.8.2019,14:42:55,17,64,Actually; I was intent on gaining due recognition for my role in the creation of Encyclopædia Dramatica. I haven't vandalized anything. ,10,0
21.8.2019,13:46:14,17,64,Cleary it is; cleary basedon edits and his comment on the medation; his is ultimate goal is to force a merger of the two articles. As such i will not participate in the medation that has been insgated by a user that i can only see as editing in bad faith. And as for a truse i propse that we keep the artile categotry and conetents regarding the city and county split to the version that it was prior to the editing by and that eidts to the contairy by or anyone else be considered misleading and misinformative vandalism; and be reverted on site.,10,0
21.8.2019,8:46:52,17,64,Essentially; we're not really concerned with numbers when we're talking about a computer. We're talking; rather about finite states. So long as the problem can be coded by a finite number of states; it is discrete; and can be operated on by a turing machine. ,10,0
22.8.2019,2:43:52,17,64,Again I suggest that we move the article from Charles; Prince of Wales to Prince Charles; Prince of Wales and the same for all other Princes of Wales since 1714. The Principality of Wales is a peerage dignity: we use a similar form for other royal peers for example; Prince Andrew; Duke of York. Just as HRH The Prince of Wales may be referred to as HRH The Prince Charles; Duke of Rothesay; he may be referred to as HRH The Prince Charles; Prince of Wales. It is for this reason that I suggest adding Prince before the forename. ,10,0
23.8.2019,15:09:14,17,64,look; Raj; I apologize again for the simply wrong comment. I did correct mistakes; but I should have been more polite. there is no problem. ,10,0
23.8.2019,10:05:42,17,64,I had to chop out a section specifically comparing the Calormenes with Muslims. There are numerous dark skinned races in the world; not all of whom are Muslim. Not even all Arabic people are Muslim. And there is more evidence that Lewis based the Calormene god Tash on the false gods of the Old Testament; rather than Allah. If one reads the epic books the Arabian Nights and the Shahnama; I think they will find rather close resemblances between the characters/styles and the Calormenes. ,10,0
23.8.2019,13:53:58,17,64,Appeared on Igry v podkidnogo; 2001.,10,0
24.8.2019,21:07:27,17,64,Some anonymous user; uses different ip addresses to delete the whole part about Genseiryu Butokukai all the time. We all know who this person is; but let´s just say this person belongs to GKIF and he simply does not like it that WGKF has this viewpoint about this organization. However; there is absolute NO slandering; degrading or insulting text in that part; so there is NO reason to delete this. As a matter of fact; this is a piece of story that BELONGS in the article about WGKF; since it is their viewpoint and it makes the layman reader understand there are in fact more Genseiryu organizations. Removing this part of text; just because it´s not the viewpoint of the reader; is therefore considered vandalism and will not be accepted! ,10,0
24.8.2019,18:37:03,17,64,I would like to add to the discussion here. In fact there aren't many badly constructed languages at all I know none; and I've programmed in many. What one can say is the lower the languages closer to the machine language the more stress is put on the knowledge of the developer to create a good working program You need to know your language's do's and don'ts. Take for instance the difference between C++ and Java. Although they both are Modern Languages; C++ still can cause buffer over and underruns while this is pretty difficult to achieve in Java. Although memory leaks still can appear in Java this is probably one of the major flaws in C++ Programs. It's not the language that's bad; but the code that's written in them! ,10,0
24.8.2019,22:34:05,17,64,I am recently being listed on RfC. Feel free to comment as you wish to. I regard it as a way out and to have the matter settled. Thanks. and thanks for telling me,10,0
25.8.2019,10:45:43,17,64,Today Im suggesting to good ol' Str that we can rsolve all inter related issues re KaasPacelli ; Hitler thru Hitler's Pope receiving all the controversy re the quid pro quo arranged . The these ecclesiastics look a bit better . Trade off is ; a seelasolink from these clean pages ; to the accusations under Hitler's Pope . That's gotta be reasonable ? ,10,0
25.8.2019,25:39:33,17,64,There's a good test of big bang. Big bang predicts that the universe is finite. Where are the edges of it? ,10,0
28.8.2019,17:13:36,17,64,293 is structural height inclusive of all furnishings whihc is internationally known as the correct height.,10,0
28.8.2019,24:34:25,17,64,Commercial Variants of Rogue in Japan? In 1991; there is Fatal Labyrinth Genesis/Megadrive; 1991 which could be considered as the first commercial variants of Rogue because it took a lot of ideas from rogue with some extra features but it's not so good and successful. Fushigi no Dungeon series starting from Torneko no Daibouken in 1993 themself are the most successful titles in Japan and start the trend of Japanese console roguelike games. Fushigi no Dungeon have much tighter game balance; so that the challenge level is just right. Some role playing games such as Climax Landers and Evolution have also imported some roguelike concepts primarily the randomly generated dungeon; but honestly not to any satisfactory effect; since the randomly generated dungeon plays little significance if battles take part in a different environment namely; the orthodox RPG combat engine. Without its effect on playability; a randomly generated dungeon would in fact feel featureless and boring. How they can be the variants of rogue? Feature one class which is warrior type or Jack of all trades. Supernatural powers are rely on items. Simple stats. Dungeon theme is a lot like rogue. Item sets like Potion; Wand or rod; and Scroll. Furai no Shiren also add Pots which are work as containers or item manipulating tools. ETC. Just some thought and review... ,10,0
31.8.2019,15:59:23,17,64,I know Arwel; it's just a FYI thing. I am really too uptight with these protocol things. ,10,0
31.8.2019,16:31:26,17,64,There is a bug in the administrative move feature that truncates the moved history and changes the edit times. Please do not use this feature until this bug is fixed. More information can be found in the talk of and . Thank you. ,10,0
31.8.2019,11:44:53,17,64,I don't think this article is particularly well written. It also pushes a non fault POV. And the use of environmental is unusual! All that needs to be said is said already at obesity. Merge what needs to be saved into that article and delete would be my suggestion. ,10,0
2.9.2019,7:28:40,17,64,Overall; you've put in a number of good things; although I wonder where is the tipping point between a concise encyclopedia entry and a lengthier article. I believe the ethic of this effort is for me to make the mods and then we can discuss. OK? I'll do the edits later today. Hal [hlj,10,0
3.9.2019,4:20:57,17,64,I don't remember which. ...and the guy's name was Joe. This was before I read the book; so I just thought it was a really odd coincidence at the time...I can't seem to find the article anymore; though. Does anyone else have any info on this? Was Joe changed to Jack to avoid legal troubles with the original Joe's XXXXXX author? The author of the book was talking about real stories from Reader's Digest; so you probably did read the same ones he refered to. Joe is changed to Jack in the movie because Reader's Digest wasn't willing to allow them to mention it in the film. I have a copy of John Pekkanen's article I am John's Brain Tumour ; from Reader's Digest South Africa 1990 12; volume 137; number 824. Chapter 7 of my copy of Palahniuk's Fight club has I am Jane's Uterus. I am Joe's Prostate. I am totally Joe's Gallbladder; Vintage 1997 UK Random House. The English RD sites I searched came up empty. The earliet Joe s I found were two 1974 videos from Pyramid Films . ,10,0
3.9.2019,10:12:36,17,64,Hmmm; I'm not sure if it's so important to be splitting hairs on a list at Birmingham on this. ,10,0
4.9.2019,14:59:24,17,64,What does it mean when you include the qualifier to stand for elections? Does that mean in addition to the right to vote? What if the qualifier says right to vote ? Also; what is your source? ,10,0
5.9.2019,25:15:04,17,64,I agree the paragraph should not be deleted; but some recent edits have been way too POV in bashing critics of the Christian Right. More cited material is needed. ,10,0
5.9.2019,25:21:03,17,64,What does Userfy mean? What is VfD?,10,0
5.9.2019,5:07:35,17,64,why doesn't it have a member listing... ,10,0
7.9.2019,21:48:15,17,64,Ah; never mind; you already got it. Guess it was a rhetorical question. ,10,0
8.9.2019,5:31:21,17,64,If the removal of the tiara at 2nd vatican council doesn't impact it's modern use; don't mention it. Just state that tiaras weren't used with these popes as they entered the papcy by installation; not coronation; but Church Law indicates that use of the tiara and future popes' coronations are expected. ,10,0
8.9.2019,17:00:30,17,64,this article needs revisiondepicts the Viceroy rather too euphemictically; and underemphasizes the many negative effects his reforms had on indigenous Andeans.,10,0
9.9.2019,23:40:24,17,64,Just a side not did YOU notice that of all the people listed on this article as being Diner and a MOvie people ONLY Lisa Kushell has an article on her!b You know whY?? she's so HOT and the ONLY one with ANY talent. plus she's HOT ,10,0
9.9.2019,10:04:29,17,64,Hello Mark; welcome to Wikipedia. You might find these links helpful: How to edit a page; How to write a great article; Naming conventions; Manual of Style. You should read our policies at some point too. If you have any questions; see the help pages; add a question to the Help desk or if you want a broader audience the village pump; or ask me on . I hope you enjoy editing here and being a Wikipedian! *You can introduce yourself on the new users page. *You can find lots more information; including open tasks and daily tips; at the Community Portal. *You can sign your name using four tildes; like this: . *Before saving a page; it's a good idea to use the Show preview button to review your edits. Also; consider writing a summary for each edit. *The Tutorial is a great way to learn the basics in a more perspicuous fashion. Again; welcome! ,10,0
12.9.2019,20:09:08,17,64,Neither the untutored multitude nor the apostates themselves who delude others with them believe in them or entertain any illusion about them. Their purpose in citing these verses is to win favor in the eyes of the Gentiles by demonstrating that they believe the statement of the Koran that Mohammed was mentioned in the Torah. ,10,0
14.9.2019,7:45:09,17,64,please insert both a photograph of the lead stars in the miniseries; and a photograph of the book jacket.,10,0
14.9.2019,9:54:25,17,64,A precedent in British peerage law has decided centuries ago that the monarch cannot hold a title from himself. This means a purely English title and now Scottish; too. However; nothing apparently prevents from holding a foreign title; or a sovereign title. Defender of Faith can be seen as a sovereign title. Queen of dominions beyond sea is sovereign. Lord of Ireland apparently was sovereign. Empress of India was sovereign. Man is sovereign or Norwegian. Normandy was French. Orange was Holy Roman Empire's. Hanover also. Etc. ,10,0
15.9.2019,9:00:15,17,64,Heh. One might actually construe that actual flies insects were banned from zones in Iraq. ,10,0
15.9.2019,19:30:13,17,64,I restored the Palmerston quote with a link. Could not find a source online for the Campbell Bannerman quote; and the sources I did find disagreed over whether it was from 1902 or from the 1907 conference. Might have to look to hardcopy somewhere. ,10,0
15.9.2019,3:53:29,17,64,Try to use less subjective terms to describe this exceptionally subjective term. ,10,0
15.9.2019,12:06:17,17,64,Of course atheism is a religion: it attempts to answer all the big questions that other religions do; and is based on a metaphysical claim incapable of empirical proof. But you can quibble about what religion means all you want; because the fact remains that theistic religions and atheism are all worldviews. :Many evolutionists disagree that evolution has nothing to do with atheism. E.g. Dawkins said that Darwmin made it possible to be an intellectually fulfilled atheist; and Provine claimed that a religion was compatible with evolution only if it was for all practical purposes indistinguishable from atheism. :Communism is predicated upon atheism. 09:52; 30 Mar ,10,0
16.9.2019,2:48:28,17,64,I note on Month that you have run afoul of ; another calendar expert. All their association with both Neo Nazism and the Artgemeinschaft is well documented and uncontroversial. ,10,0
17.9.2019,20:52:37,17,64,You seem to be missing the point. This is not my personal argument. I am simply suggesting we mention that she was bulimic; a condition which she would have been largely responsible for and which was harming her. It is up to other to decide whether this is contradictory with the claim she would not want to do something to hurt herself. I also think another related issue that needs including is the fact that she would likely have not wanted to discuss the issue of her wishes not do want to be kept alive artificially with her parents and family if they were so vehemently opposed to the idea; especially given the fact it appears they never liked her husband and therefore were probably already disappointed with her as it is. Once again I should point out I'm not suggesting we include this whole thing. Simply something like she may not have wanted to mention her views to her family if they were strongly opposed to to this idea,10,0
17.9.2019,6:30:28,17,64,I am 'The Number' now but I still don't seem to have the hang of signing,10,0
18.9.2019,20:59:07,17,64,Previously unreleased track on The Best of Syd Barrett Wouldn't You Miss Me?EMI compilation The Best of Syd Barrett Wouldn't You Miss Me? contains one previously unreleased trackBob Dylan Blues track No. 21 on the CD. This is significant enough to be mentioned in the main article. ,10,0
18.9.2019,20:37:02,17,64,Feel free to make a map. Or several; on the various relevant usages. You can start from one of the GFDL or public domain maps; download it; and do pretty much anything you want with it. But why do you think the article on Moldova should still say this and maybe we should take that discussion there: the only citation we have for it is a single political article by someone in Finland; and it isn't as if he is using it as the name of the country; he is just using the expression to quickly synopsize the perception he believes Romanians have of their stake in Moldova's fate.  ,10,0
18.9.2019,18:34:33,17,64,Could you just be more clear on what your point is. Mine is that #The name of the church is UOC. #It is also sometimes; but not always; called UOC MP. The church rejects that it is its name; while admits that it eclesiastically undet the Patriarch of Moscow #The church has a formal autonomy; and autonomy in Orthodoxy is a specific term; which denotes a degree of selg governing one step short of full autocefaly; which is a complete independence. Please explain your objections. ,10,0
18.9.2019,4:22:36,17,64,The first Roman Emperor [C. Caesar. Plutarch] did never do a more pleasing deed to the learned; nor more profitable to posterity; for conserving the record of times in true supputation; than when he corrected the Calendar; and ordered the year according to the course of the Sun; and yet this was imputed to him for novelty; and arrogance; and procured to him great obloguy. So the first Christened Emperor [Constantine] at the least wise that openly professed the faith himself; and allowed others to do the like for strengthening the Empire at his great charges; and providing for the Church; as he did; got for his labour the name Pupillus; as who would say; a wasteful Prince; that had need of a Guardian or overseer [Aurel. Victor]. So the best Christened Emperor [Theodosius]; for the love that he bare unto peace; thereby to enrich both himself and his subjects; and because he did not see war but find it; was judged to be no man at arms [Zosimus]; though indeed he excelled in feats of chivalry; and showed so much when he was provoked and condemned for giving himself to his ease; and to his pleasure. To be short; the most learned Emperor of former times [Justinian]; at the least; the greatest politician what thanks had he for cutting off the superfluities of the laws; and digesting them into some order and method? This; that he had been blotted by some to be an Epitomist; that is; one that extinguishes worthy whole volumes; to bring his abridgments into request. This is the measure that hath been rendered to excellent Princes in former times; even; Cum bene facerent; male audire; For their good deeds to be evil spoken of. Neither is there any likelihood; that envy and malignity died; and were buried with the ancient. No; no; the reproof of Moses taketh hold of most ages; You are risen up in your fathers’ stead; and increase of sinful men. What is that that hath been done? that which shall be done; ,10,0
19.9.2019,1:54:09,17,64,Thanks Thanks for the kind words on my talk page. It's frustrating when you think you're doing good if thankless work and you keep having to defend yourself over and over and over again. However; friendly words from others help a ton; my spirits have been lifted. ,10,0
25.7.2019,16:46:57,17,64,Yawn; retard. About half a million people use this IP; you can't do fuck all. ,9,0
27.7.2019,7:27:50,17,64,Oh god; why don't you just fuck of and die of GAIDS? - ,9,0
29.7.2019,3:54:49,17,64, What are you retarded? I already am blocked. What a fucking moron.,9,0
30.7.2019,13:27:00,17,64,You be a liar I know I left a obscene comment on your talk page. You deserved it; for all of the POV pushing you do. Ruy's comment wasn't nasty; and you know it. You abuse your powers I hope you feel like a bigger person now. You push your POV; you harass other users who do not agree with it; and you regularly insult others so you can push your partisan hippy crap. Good day. ,9,0
31.7.2019,7:51:45,17,64,Grow some pubic hair while you're at it! Take your cock out of your mouth so you can say something that makes sense!,9,0
8.8.2019,25:19:36,17,64, Or maybe you are? But fuck it.,9,0
11.8.2019,2:52:26,17,64,YOU FAT FUCK YOU FAT FUCK ,9,0
14.8.2019,9:24:26,17,64, Grow some pubic hair while you're at it! Take your cock out of your mouth so you can say something that makes sense!,9,0
16.8.2019,5:33:33,17,64,Go fuck yourself you piece of shit.,9,0
21.8.2019,15:56:58,17,64,WHAT THE FUCK? FUCK YOU; YOU CAN'T VANDALIZE THE SANDBOX; ASSHOLE; IT'S A FUCKING EDITING EXPERIMENT,9,0
24.8.2019,5:40:32,17,64,cunt hi. You are a cunt bye,9,0
28.8.2019,13:05:06,17,64,you dont know shiiiiiiiit kyuubi doesnt have limitless chakra. most of all the demons dont have much difference in power. kyuubi isnt more intelligent then the others. naruto cant use shadow clones as much as he wants; he will run out of chakra. you obviously dont know shit. if you actually payed attention to any of the series you would know this. you should give up following this anime. i know this anime at the back of my hand and obviously you dont. your information is  anything but . you're an admin so you expect people to be afraid of you. big MOTHER FUCKING DEAL! wow youre an admin woohoo you can scare people by saying you can block them because you cant back up your answers. theres a word for little idiots with a lot of power....pussy. ,9,0
31.8.2019,11:57:31,17,64, Orane sucks lots of penis; with genital warts. And he likes getting molested by Michael Jackson.,9,0
4.9.2019,12:41:04,17,64, Lemme tell you sumpin'; nigga. You are goin' down; ma friend. Flying dicks will ultimately get you. No place will be safe for you on wikipedia. The hunt has started and you; you will soon fall. By the way; ever thought of removing that awful picture on your userpage? I hope that dirty; black figure doesn't depicts you. anyway; hwang rulz.,9,0
5.9.2019,24:19:56,17,64,Hi Hi you are gay sad fucking old nerd that should get a life and do stuff like gardening;and I'm guessing you still live at home with your Mom.,9,0
11.9.2019,2:44:01,17,64,WHY THE FUCK DO U EDIT MY CONTRIB. TO WIKI ABOUT THE IRANIAN ARMY? THEY MUST DIE U KNOW!! STUPID TERRORISTS...THEY'RE LIVING ON ISRAELI SOIL CALLED ASIA-AFRICA WHICH SHOULD BE FOR ISRAELIS ONLY AND MUSLIM FREE,9,0
18.9.2019,14:42:53,17,64,No; becauise while you're busily self nominating yourself for admin you don;t want the truth about your vandalising; your abuisve and bulying editing and your lies and libel to be highlighted. Maybe you shoudl be civil rather than vandalsiing user pages; making false and libellous accustaios of sockp puppetry and generally acting like a silly little boy. Haven't you got some bread to go and cut and leave imporetant things to grown ups? ,9,0
25.12.2020,10:45:23,199,80,I didn't bet on it but I know people in USA who did and won. Yes this 'prophecy' is correct and 'yes' it could be twisted to reflect either side so 'yes' it proves absolutely nothing,10,0
25.12.2020,18:22:12,199,80,huh! Okay. You guys got yourself a link. We'll leave as soon as you're ready.,10,0
26.12.2020,14:37:15,199,80,You're right; it is Italian but what does it mean? ,10,0
31.12.2020,22:41:20,199,80,So; I took out the external link to Wikitravel. I didn't think it was particularly useful on this stub; and I personally didn't like the appearance of low class hit mongering. If this becomes a real serious article about travel; well; probably a discussion of or link to Wikitravel would have a place in it. For now; until this article takes on a real shape; a single extlink just seems kinda opportunistic. ,10,0
11.1.2021,3:40:39,199,80,South Jersey... isn't that anything below Newark?. ... ... Now that's one I haven't heard yet. My external site has a page devoted to this particular question. I didn't take the northern extreme as far as Newark; but I did take the southern that way; because on the western of the two bridges that go over the Cape May Canal there is a sign in the dead center of the southbound side which shows a dividing line: the word Jersey in the middle; the word South on the left side and the word North on the right. Very cute. That makes South Jersey about 12 square miles. 00:21 25 May 2003 UTC ,10,0
16.1.2021,22:05:20,199,80,I will modify the statement. Can we avoid words like rabidly ? I am very tired of over heated rhetoric on this subject. ,10,0
16.1.2021,3:15:14,199,80,Okay; while I agree with the first point; that the previous header title is more appropriate; I must say that I'm kinda alarmed by your second contention. Your POV on Timothy Leary is of course valid in your own right; but to generalize and dismiss him and his ideas from this article doesn't seem to be fair. It is not our duty to figure out what material is subjectively valid or not. I have taken both a literature class and a criminal justice class on the undergraduate level that included a subtantial section about Leary; his reasearch and ideaology; He's defintely notable. Even though I might not susbscribe to all of what he believes; I still think that it would be incomplete to write him off as a crazy just because that's how his image is perpetuated today. To make wikipedia the best resource; we may want to include Leary's conclusions; but ensure that readers can get the complete picture about him; and his work; so they can make up their mind on their own. C'est vrai; non? ,10,0
17.1.2021,21:31:09,199,80,This article says that Scarab of Ra was originally created for Mac OS 6; but I own the game for the original Macintosh; which I'm pretty sure does not have OS 6 or later  I'll find out what my version says about who created it and when.,10,0
